posid,B CELLS/D90,B CELLS/M12,B CELLS/M6,BM_CD34/D0,NEUTROPHILS/D90,NEUTROPHILS/M12,NEUTROPHILS/M6,NK CELLS/D90,PBMC/D90,PBMC/M12,PBMC/M6,T CELLS/D90,T-CELLS/M12,T-CELLS/M6,WHOLE BLOOD/D90,WHOLE BLOOD/M12,WHOLE BLOOD/M6,patient
chr11+64872739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+64881869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+64883188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,p304G
chr11+64886461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr11+64933059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+64992203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+65034435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,p304G
chr11+65037247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65065000,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr11+65065514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65073099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65073307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65080711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65098239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65100414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65100434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65104144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65105553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65127414,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,p304G
chr11+65153971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+65159222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65167338,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,p304G
chr11+65167617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,p304G
chr11+65178721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65190735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65192114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65192266,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65192617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65192967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65194085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65194224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65194570,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65194845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr11+65194855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,p304G
chr11+65195362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65195567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65196103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65196226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65196391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65196446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,p304G
chr11+65196607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65196620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65197875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65198177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,p304G
chr11+65198926,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+65199687,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65199941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65200169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,p304G
chr11+65200284,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,p304G
chr11+65200377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,p304G
chr11+65200400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+65200414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+65201421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65211365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,p304G
chr11+65231433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65248415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65257596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65259411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65269464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65270550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,p304G
chr11+65277968,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65278538,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,p304G
chr11+65279826,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,p304G
chr11+65281821,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,p304G
chr11+65287981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65288280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65290946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65292065,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65327444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65337091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65342698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65343379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65384615,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+65425522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,p304G
chr11+65428503,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65429205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65430699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65431323,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,p304G
chr11+65431471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65431795,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,p304G
chr11+65432354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65433078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,p304G
chr11+65433673,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+65433845,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65435176,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,p304G
chr11+65436059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65437299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65437443,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65437788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65439038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65440133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65440321,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr11+65440329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65447115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65448166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+65456531,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,p304G
chr11+65458052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65459906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65461329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65461819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65463482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65467207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65468869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65471107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65473534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65481787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65482532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65482608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr11+65482664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65483970,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,p304G
chr11+65488963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65491858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65492015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65492841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65493489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65494036,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+65495322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65522866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65528262,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,p304G
chr11+65544013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65562798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65566737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65567305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65567379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65587904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65606191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65619193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65623337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,p304G
chr11+65634404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65656233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65658608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,p304G
chr11+65666867,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,p304G
chr11+65670359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65670495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65672181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+65676042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65678224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65685787,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,p304G
chr11+65688485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65688507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,p304G
chr11+65697550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65702790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65751697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+6575951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65774919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65838971,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+65840151,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65840765,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,p304G
chr11+65840897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,p304G
chr11+65840982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+65841373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65853321,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,p304G
chr11+65865492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65896318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65903396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65904873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65925926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+65926627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65929124,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,p304G
chr11+65930494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65931787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65931943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+6593969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+65944161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+65972134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65973304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65986088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+65996488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+65999129,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,p304G
chr11+66063759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66064305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+66079251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66079751,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,p304G
chr11+66083752,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+66084999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66085059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66085560,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66085669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66087222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+66087716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66087791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66088557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+66089284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66089717,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,p304G
chr11+66090352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66094036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66095499,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,p304G
chr11+66096173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,p304G
chr11+66096460,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66096937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+66104018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66105627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+66107332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,p304G
chr11+66119361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+66123757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66127791,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66130144,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66131542,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66137533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66139579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66140958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+66146586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66147572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+66148118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66148190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+66148713,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,p304G
chr11+66149372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66163027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66163856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+66164062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66167679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66168146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66169794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+66170992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+66171779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66172213,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,p304G
chr11+66173568,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,p304G
chr11+66178525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+66178593,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66181087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66181904,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66183701,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+66185474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+66186227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66192184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66196551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66197007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+66197293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66197570,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66197922,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66239750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,p304G
chr11+66324967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+6635699,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,p304G
chr11+66366188,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,p304G
chr11+6649811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66507517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+66523287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66618341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+66618840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66642567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p304G
chr11+66647993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66653615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66660612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66662080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66662901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66674114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66754963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+66759738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+66761035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66766925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+66770406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,p304G
chr11+66774891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+66777033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66780789,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+66787527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66792831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+66793502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+66794410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66798219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+66802833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,p304G
chr11+66802839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+668599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+670072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+67121247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+67129489,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67130429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+67137342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+67142904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67148489,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67149292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+67150485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67150566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+67153405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+67153650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+67154259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67154709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+67158474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+67160455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67166150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,p304G
chr11+67166568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67170036,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67175294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67177325,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67178824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+67180484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p304G
chr11+67181171,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+67181736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+67192026,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,p304G
chr11+67193865,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,p304G
chr11+67195664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+67197146,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,p304G
chr11+67197155,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+67199472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p304G
chr11+67202797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,p304G
chr11+67203505,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,p304G
chr11+67203614,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,p304G
chr11+67206029,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,p304G
chr11+67207454,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,p304G
chr11+67212273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,p304G
chr11+67220466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p304G
