seqnames,start,end,width,strand,refGenome,reads,patient,GTSP,cellType,timePoint,timePointDays,timePointMonths,dataSource,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr11,97533954,97533954,1,+,hg38,48,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr11+97533954,1,0.020116676725005028,FALSE,LOC105369443,+,FALSE,TRUE,1019203,MAML2,-1190773,-,PICALM,-11464072,-,377459,0.012716612930146056,4971,yes,LOC105369443 ,"LOC105369443 
chr11+97533954"
chr11,98295150,98295150,1,+,hg38,18,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr11+98295150,1,0.020116676725005028,FALSE,CNTN5,+,FALSE,TRUE,-725824,MAML2,-1951969,-,PICALM,-12225268,-,377459,0.004768729848804771,4971,yes,CNTN5 ,"CNTN5 
chr11+98295150"
chr11,98302211,98302211,1,+,hg38,196,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr11+98302211,1,0.020116676725005028,FALSE,CNTN5,+,FALSE,TRUE,-718763,MAML2,-1959030,-,PICALM,-12232329,-,377459,0.051926169464763056,4971,yes,CNTN5 ,"CNTN5 
chr11+98302211"
chr11,99050804,99050804,1,+,hg38,196,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr11+99050804,1,0.020116676725005028,TRUE,CNTN5,+,FALSE,TRUE,0,MAML2,-2707623,-,PICALM,-12980922,-,377459,0.051926169464763056,4971,yes,CNTN5 *,"CNTN5 *
chr11+99050804"
chr11,9905127,9905127,1,+,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr11+9905127,1,0.020116676725005028,TRUE,"SBF2,LOC101928008","-,+",FALSE,FALSE,-0,SWAP70,152135,+,LMO1,-1636491,-,377459,0.001059717744178838,4971,yes,"SBF2,LOC101928008 *","SBF2,LOC101928008 *
chr11+9905127"
chr12,100619433,100619433,1,-,hg38,134,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-100619433,1,0.020116676725005028,TRUE,GAS2L3,+,FALSE,FALSE,-0,SLC5A8,536781,-,ETV6,88724030,+,377459,0.03550054442999107,4971,yes,GAS2L3 *,"GAS2L3 *
chr12-100619433"
chr12,101357205,101357205,1,-,hg38,110,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-101357205,1,0.020116676725005028,TRUE,UTP20,+,FALSE,FALSE,-0,SLC5A8,-146930,-,ETV6,89461802,+,377459,0.029142237964918043,4971,yes,UTP20 *,"UTP20 *
chr12-101357205"
chr12,101369289,101369289,1,-,hg38,10,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-101369289,1,0.020116676725005028,TRUE,UTP20,+,FALSE,FALSE,-0,SLC5A8,-159014,-,ETV6,89473886,+,377459,0.002649294360447095,4971,yes,UTP20 *,"UTP20 *
chr12-101369289"
chr12,1016049,1016049,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-1016049,1,0.020116676725005028,TRUE,ERC1,+,FALSE,FALSE,0,ERC1,0,+,CCND2,-3257685,+,377459,0.001059717744178838,4971,yes,ERC1 *~,"ERC1 *~
chr12-1016049"
chr12,1016130,1016130,1,-,hg38,86,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-1016130,1,0.020116676725005028,TRUE,ERC1,+,FALSE,FALSE,0,ERC1,0,+,CCND2,-3257604,+,377459,0.022783931499845016,4971,yes,ERC1 *~,"ERC1 *~
chr12-1016130"
chr12,104071280,104071280,1,-,hg38,25,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-104071280,1,0.020116676725005028,TRUE,HCFC2,+,FALSE,FALSE,0,HSP90B1,123349,+,ETV6,92175877,+,377459,0.006623235901117737,4971,yes,HCFC2 *,"HCFC2 *
chr12-104071280"
chr12,108685466,108685466,1,-,hg38,46,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-108685466,1,0.020116676725005028,TRUE,CORO1C,-,FALSE,TRUE,-0,CORO1C,-0,-,ETV6,96790063,+,377459,0.012186754058056637,4971,yes,CORO1C *~,"CORO1C *~
chr12-108685466"
chr12,109425752,109425752,1,-,hg38,92,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-109425752,1,0.020116676725005028,TRUE,MYO1H,+,FALSE,FALSE,-0,CORO1C,-694201,-,ETV6,97530349,+,377459,0.024373508116113274,4971,yes,MYO1H *,"MYO1H *
chr12-109425752"
chr12,109569024,109569024,1,-,hg38,132,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-109569024,1,0.020116676725005028,TRUE,MMAB,-,FALSE,TRUE,0,CORO1C,-837473,-,ETV6,97673621,+,377459,0.03497068555790165,4971,yes,MMAB *,"MMAB *
chr12-109569024"
chr12,110132063,110132063,1,-,hg38,239,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-110132063,1,0.020116676725005028,TRUE,IFT81,+,FALSE,FALSE,0,PPTC7,402367,-,ETV6,98236660,+,377459,0.06331813521468556,4971,yes,IFT81 *,"IFT81 *
chr12-110132063"
chr12,11024827,11024827,1,-,hg38,14,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-11024827,1,0.020116676725005028,TRUE,"PRH1-PRR4,PRH1,PRH1-TAS2R14","-,-,-",FALSE,TRUE,0,ETV6,-625025,+,ETV6,-625025,+,377459,0.003709012104625933,4971,yes,"PRH1-PRR4,PRH1,PRH1-TAS2R14 *","PRH1-PRR4,PRH1,PRH1-TAS2R14 *
chr12-11024827"
chr12,110308490,110308490,1,-,hg38,28,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-110308490,1,0.020116676725005028,TRUE,ATP2A2,+,FALSE,FALSE,0,PPTC7,225940,-,ETV6,98413087,+,377459,0.007418024209251866,4971,yes,ATP2A2 *,"ATP2A2 *
chr12-110308490"
chr12,110308570,110308570,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-110308570,1,0.020116676725005028,TRUE,ATP2A2,+,FALSE,FALSE,0,PPTC7,225860,-,ETV6,98413167,+,377459,2.649294360447095e-4,4971,yes,ATP2A2 *,"ATP2A2 *
chr12-110308570"
chr12,110319630,110319630,1,-,hg38,311,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-110319630,1,0.020116676725005028,TRUE,ATP2A2,+,FALSE,FALSE,-0,PPTC7,214800,-,ETV6,98424227,+,377459,0.08239305460990465,4971,yes,ATP2A2 *,"ATP2A2 *
chr12-110319630"
chr12,111547971,111547971,1,-,hg38,151,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-111547971,1,0.020116676725005028,TRUE,ATXN2,-,FALSE,TRUE,0,ALDH2,-218914,+,ETV6,99652568,+,377459,0.04000434484275113,4971,yes,ATXN2 *,"ATXN2 *
chr12-111547971"
chr12,111559419,111559419,1,-,hg38,120,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-111559419,1,0.020116676725005028,TRUE,ATXN2,-,FALSE,TRUE,0,ALDH2,-207466,+,ETV6,99664016,+,377459,0.031791532325365135,4971,yes,ATXN2 *,"ATXN2 *
chr12-111559419"
chr12,111559451,111559451,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-111559451,1,0.020116676725005028,TRUE,ATXN2,-,FALSE,TRUE,0,ALDH2,-207434,+,ETV6,99664048,+,377459,0.001059717744178838,4971,yes,ATXN2 *,"ATXN2 *
chr12-111559451"
chr12,112078368,112078368,1,-,hg38,324,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-112078368,1,0.020116676725005028,TRUE,NAA25,-,FALSE,TRUE,0,ALDH2,268382,+,ETV6,100182965,+,377459,0.08583713727848588,4971,yes,NAA25 *,"NAA25 *
chr12-112078368"
chr12,112088586,112088586,1,-,hg38,274,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-112088586,1,0.020116676725005028,TRUE,NAA25,-,FALSE,TRUE,0,ALDH2,278600,+,ETV6,100193183,+,377459,0.0725906654762504,4971,yes,NAA25 *,"NAA25 *
chr12-112088586"
chr12,112315328,112315328,1,-,hg38,156,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-112315328,1,0.020116676725005028,TRUE,HECTD4,-,FALSE,TRUE,0,PTPN11,-103568,+,ETV6,100419925,+,377459,0.04132899202297468,4971,yes,HECTD4 *,"HECTD4 *
chr12-112315328"
chr12,116201021,116201021,1,-,hg38,22,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-116201021,1,0.020116676725005028,TRUE,MED13L,-,FALSE,TRUE,0,PEBP1,-1934861,+,ETV6,104305618,+,377459,0.005828447592983609,4971,yes,MED13L *,"MED13L *
chr12-116201021"
chr12,116264404,116264404,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-116264404,1,0.020116676725005028,TRUE,MED13L,-,FALSE,TRUE,0,PEBP1,-1871478,+,ETV6,104369001,+,377459,5.29858872089419e-4,4971,yes,MED13L *,"MED13L *
chr12-116264404"
chr12,116273737,116273737,1,-,hg38,39,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-116273737,1,0.020116676725005028,TRUE,MED13L,-,FALSE,TRUE,0,PEBP1,-1862145,+,ETV6,104378334,+,377459,0.01033224800574367,4971,yes,MED13L *,"MED13L *
chr12-116273737"
chr12,116935623,116935623,1,-,hg38,46,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-116935623,1,0.020116676725005028,TRUE,FBXW8,+,FALSE,FALSE,0,PEBP1,-1200259,+,ETV6,105040220,+,377459,0.012186754058056637,4971,yes,FBXW8 *,"FBXW8 *
chr12-116935623"
chr12,120692002,120692002,1,-,hg38,17,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-120692002,1,0.020116676725005028,TRUE,MLEC,+,FALSE,FALSE,0,SPPL3,70506,-,ETV6,108796599,+,377459,0.004503800412760062,4971,yes,MLEC *,"MLEC *
chr12-120692002"
chr12,120844620,120844620,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-120844620,1,0.020116676725005028,TRUE,SPPL3,-,FALSE,TRUE,0,SPPL3,0,-,ETV6,108949217,+,377459,2.649294360447095e-4,4971,yes,SPPL3 *~,"SPPL3 *~
chr12-120844620"
chr12,121258883,121258883,1,-,hg38,29,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-121258883,1,0.020116676725005028,TRUE,CAMKK2,-,FALSE,TRUE,-0,CAMKK2,-0,-,ETV6,109363480,+,377459,0.007682953645296576,4971,yes,CAMKK2 *~,"CAMKK2 *~
chr12-121258883"
chr12,121551802,121551802,1,-,hg38,18,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-121551802,1,0.020116676725005028,TRUE,KDM2B,-,FALSE,TRUE,0,KDM2B,0,-,ETV6,109656399,+,377459,0.004768729848804771,4971,yes,KDM2B *~,"KDM2B *~
chr12-121551802"
chr12,122069251,122069251,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-122069251,1,0.020116676725005028,FALSE,LOC100506691,+,FALSE,FALSE,690,BCL7A,7206,+,ETV6,110173848,+,377459,5.29858872089419e-4,4971,yes,LOC100506691 ~,"LOC100506691 ~
chr12-122069251"
chr12,122413450,122413450,1,-,hg38,7,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-122413450,1,0.020116676725005028,TRUE,CLIP1,-,FALSE,TRUE,0,DENR,-339369,+,ETV6,110518047,+,377459,0.0018545060523129666,4971,yes,CLIP1 *,"CLIP1 *
chr12-122413450"
chr12,122518649,122518649,1,-,hg38,57,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-122518649,1,0.020116676725005028,TRUE,RSRC2,-,FALSE,TRUE,0,DENR,-234170,+,ETV6,110623246,+,377459,0.015100977854548442,4971,yes,RSRC2 *,"RSRC2 *
chr12-122518649"
chr12,122601962,122601962,1,-,hg38,28,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-122601962,1,0.020116676725005028,TRUE,KNTC1,+,FALSE,FALSE,-0,DENR,-150857,+,ETV6,110706559,+,377459,0.007418024209251866,4971,yes,KNTC1 *,"KNTC1 *
chr12-122601962"
chr12,1228457,1228457,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-1228457,1,0.020116676725005028,TRUE,ERC1,+,FALSE,FALSE,0,ERC1,0,+,CCND2,-3045277,+,377459,0.001059717744178838,4971,yes,ERC1 *~,"ERC1 *~
chr12-1228457"
chr12,1228668,1228668,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-1228668,1,0.020116676725005028,TRUE,ERC1,+,FALSE,FALSE,0,ERC1,0,+,CCND2,-3045066,+,377459,2.649294360447095e-4,4971,yes,ERC1 *~,"ERC1 *~
chr12-1228668"
chr12,123053353,123053353,1,-,hg38,125,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-123053353,1,0.020116676725005028,TRUE,PITPNM2,-,FALSE,TRUE,0,CDK2AP1,207615,-,ETV6,111157950,+,377459,0.033116179505588685,4971,yes,PITPNM2 *,"PITPNM2 *
chr12-123053353"
chr12,123121121,123121121,1,-,hg38,474,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-123121121,1,0.020116676725005028,FALSE,PITPNM2,-,FALSE,TRUE,-10631,CDK2AP1,139847,-,ETV6,111225718,+,377459,0.1255765526851923,4971,yes,PITPNM2 ,"PITPNM2 
chr12-123121121"
chr12,123322914,123322914,1,-,hg38,168,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-123322914,1,0.020116676725005028,TRUE,SBNO1,-,FALSE,TRUE,-0,SBNO1,-0,-,ETV6,111427511,+,377459,0.044508145255511194,4971,yes,SBNO1 *~,"SBNO1 *~
chr12-123322914"
chr12,123859438,123859438,1,-,hg38,63,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-123859438,1,0.020116676725005028,TRUE,DNAH10,+,FALSE,FALSE,-0,NCOR2,464971,-,ETV6,111964035,+,377459,0.016690554470816698,4971,yes,DNAH10 *,"DNAH10 *
chr12-123859438"
chr12,130603427,130603427,1,-,hg38,234,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-130603427,1,0.020116676725005028,TRUE,RIMBP2,-,FALSE,TRUE,0,RAN,-268565,+,ETV6,118708024,+,377459,0.061993488034462016,4971,yes,RIMBP2 *,"RIMBP2 *
chr12-130603427"
chr12,133187266,133187266,1,-,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-133187266,1,0.020116676725005028,TRUE,ZNF268,+,FALSE,FALSE,0,CHFR,-299647,-,ETV6,121291863,+,377459,0.001589576616268257,4971,yes,ZNF268 *,"ZNF268 *
chr12-133187266"
chr12,1756916,1756916,1,-,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-1756916,1,0.020116676725005028,TRUE,ADIPOR2,+,FALSE,FALSE,-0,ERC1,260982,+,CCND2,-2516818,+,377459,0.001589576616268257,4971,yes,ADIPOR2 *,"ADIPOR2 *
chr12-1756916"
chr12,1766815,1766815,1,-,hg38,123,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-1766815,1,0.020116676725005028,TRUE,ADIPOR2,+,FALSE,FALSE,-0,ERC1,270881,+,CCND2,-2506919,+,377459,0.03258632063349927,4971,yes,ADIPOR2 *,"ADIPOR2 *
chr12-1766815"
chr12,19159085,19159085,1,-,hg38,15,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-19159085,1,0.020116676725005028,TRUE,PLEKHA5,+,FALSE,FALSE,0,SKP1P2,2168456,+,ETV6,7263682,+,377459,0.003973941540670642,4971,yes,PLEKHA5 *,"PLEKHA5 *
chr12-19159085"
chr12,20308818,20308818,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-20308818,1,0.020116676725005028,FALSE,PDE3A,+,FALSE,FALSE,-60425,RECQL,1160090,-,ETV6,8413415,+,377459,0.001059717744178838,4971,yes,PDE3A ,"PDE3A 
chr12-20308818"
chr12,22484109,22484109,1,-,hg38,106,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-22484109,1,0.020116676725005028,TRUE,C2CD5,-,FALSE,TRUE,-0,C2CD5,-0,-,ETV6,10588706,+,377459,0.028082520220739204,4971,yes,C2CD5 *~,"C2CD5 *~
chr12-22484109"
chr12,22519720,22519720,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-22519720,1,0.020116676725005028,TRUE,C2CD5,-,FALSE,TRUE,0,C2CD5,0,-,ETV6,10624317,+,377459,2.649294360447095e-4,4971,yes,C2CD5 *~,"C2CD5 *~
chr12-22519720"
chr12,22519985,22519985,1,-,hg38,89,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-22519985,1,0.020116676725005028,TRUE,C2CD5,-,FALSE,TRUE,0,C2CD5,0,-,ETV6,10624582,+,377459,0.023578719807979143,4971,yes,C2CD5 *~,"C2CD5 *~
chr12-22519985"
chr12,22815398,22815398,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-22815398,1,0.020116676725005028,FALSE,ETNK1,+,FALSE,FALSE,124723,C2CD5,-270851,-,ETV6,10919995,+,377459,5.29858872089419e-4,4971,yes,ETNK1 ,"ETNK1 
chr12-22815398"
chr12,26965203,26965203,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-26965203,1,0.020116676725005028,TRUE,FGFR1OP2,+,TRUE,FALSE,-0,STK38L,-278940,+,ETV6,15069800,+,377459,2.649294360447095e-4,4971,yes,FGFR1OP2 *,"FGFR1OP2 *
chr12-26965203"
chr12,26965210,26965210,1,-,hg38,116,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-26965210,1,0.020116676725005028,TRUE,FGFR1OP2,+,TRUE,FALSE,-0,STK38L,-278933,+,ETV6,15069807,+,377459,0.030731814581186304,4971,yes,FGFR1OP2 *,"FGFR1OP2 *
chr12-26965210"
chr12,27273686,27273686,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-27273686,1,0.020116676725005028,TRUE,STK38L,+,FALSE,FALSE,0,STK38L,0,+,ETV6,15378283,+,377459,2.649294360447095e-4,4971,yes,STK38L *~,"STK38L *~
chr12-27273686"
chr12,27564623,27564623,1,-,hg38,31,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-27564623,1,0.020116676725005028,TRUE,PPFIBP1,+,FALSE,FALSE,0,PPFIBP1,0,+,ETV6,15669220,+,377459,0.008212812517385995,4971,yes,PPFIBP1 *~,"PPFIBP1 *~
chr12-27564623"
chr12,28238113,28238113,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-28238113,1,0.020116676725005028,TRUE,CCDC91,+,FALSE,FALSE,0,PTHLH,-266129,-,ETV6,16342710,+,377459,7.947883081341285e-4,4971,yes,CCDC91 *,"CCDC91 *
chr12-28238113"
chr12,31098565,31098565,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-31098565,1,0.020116676725005028,TRUE,DDX11,+,FALSE,FALSE,-0,PTHLH,-3126581,-,ETV6,19203162,+,377459,7.947883081341285e-4,4971,yes,DDX11 *,"DDX11 *
chr12-31098565"
chr12,34019552,34019552,1,-,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-34019552,1,0.020116676725005028,FALSE,ALG10,+,FALSE,FALSE,-2727,PTHLH,-6047568,-,ETV6,22124149,+,377459,0.0013246471802235474,4971,yes,ALG10 ,"ALG10 
chr12-34019552"
chr12,38313856,38313856,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-38313856,1,0.020116676725005028,FALSE,ALG10B,+,FALSE,FALSE,-2897,ARID2,-7415851,+,ETV6,26418453,+,377459,5.29858872089419e-4,4971,yes,ALG10B ,"ALG10B 
chr12-38313856"
chr12,38586830,38586830,1,-,hg38,29,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-38586830,1,0.020116676725005028,FALSE,CPNE8,-,FALSE,TRUE,65368,ARID2,-7142877,+,ETV6,26691427,+,377459,0.007682953645296576,4971,yes,CPNE8 ,"CPNE8 
chr12-38586830"
chr12,38687214,38687214,1,-,hg38,180,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-38687214,1,0.020116676725005028,TRUE,CPNE8,-,FALSE,TRUE,-0,ARID2,-7042493,+,ETV6,26791811,+,377459,0.04768729848804771,4971,yes,CPNE8 *,"CPNE8 *
chr12-38687214"
chr12,38847595,38847595,1,-,hg38,18,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-38847595,1,0.020116676725005028,TRUE,CPNE8,-,FALSE,TRUE,0,ARID2,-6882112,+,ETV6,26952192,+,377459,0.004768729848804771,4971,yes,CPNE8 *,"CPNE8 *
chr12-38847595"
chr12,38887844,38887844,1,-,hg38,13,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-38887844,1,0.020116676725005028,TRUE,CPNE8,-,FALSE,TRUE,0,ARID2,-6841863,+,ETV6,26992441,+,377459,0.0034440826685812236,4971,yes,CPNE8 *,"CPNE8 *
chr12-38887844"
chr12,40365930,40365930,1,-,hg38,243,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-40365930,1,0.020116676725005028,TRUE,LRRK2,+,FALSE,FALSE,-0,ARID2,-5363777,+,ETV6,28470527,+,377459,0.06437785295886442,4971,yes,LRRK2 *,"LRRK2 *
chr12-40365930"
chr12,40727921,40727921,1,-,hg38,165,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-40727921,1,0.020116676725005028,TRUE,CNTN1,+,FALSE,FALSE,0,ARID2,-5001786,+,ETV6,28832518,+,377459,0.04371335694737707,4971,yes,CNTN1 *,"CNTN1 *
chr12-40727921"
chr12,40775624,40775624,1,-,hg38,66,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-40775624,1,0.020116676725005028,TRUE,CNTN1,+,FALSE,FALSE,0,ARID2,-4954083,+,ETV6,28880221,+,377459,0.017485342778950825,4971,yes,CNTN1 *,"CNTN1 *
chr12-40775624"
chr12,40960265,40960265,1,-,hg38,112,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-40960265,1,0.020116676725005028,TRUE,CNTN1,+,FALSE,FALSE,-0,ARID2,-4769442,+,ETV6,29064862,+,377459,0.029672096837007465,4971,yes,CNTN1 *,"CNTN1 *
chr12-40960265"
chr12,42408917,42408917,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-42408917,1,0.020116676725005028,TRUE,PPHLN1,+,FALSE,FALSE,-0,ARID2,-3320790,+,ETV6,30513514,+,377459,0.001059717744178838,4971,yes,PPHLN1 *,"PPHLN1 *
chr12-42408917"
chr12,44569830,44569830,1,-,hg38,160,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-44569830,1,0.020116676725005028,TRUE,NELL2,-,FALSE,TRUE,-0,ARID2,-1159877,+,ETV6,32674427,+,377459,0.04238870976715352,4971,yes,NELL2 *,"NELL2 *
chr12-44569830"
chr12,4668470,4668470,1,-,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-4668470,1,0.020116676725005028,TRUE,NDUFA9,+,TRUE,FALSE,-0,FGF6,-222855,-,CCND2,363113,+,377459,0.001589576616268257,4971,yes,NDUFA9 *,"NDUFA9 *
chr12-4668470"
chr12,47663469,47663469,1,-,hg38,33,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-47663469,1,0.020116676725005028,TRUE,RPAP3,-,TRUE,TRUE,-0,PCED1B,426805,+,ETV6,35768066,+,377459,0.008742671389475412,4971,yes,RPAP3 *,"RPAP3 *
chr12-47663469"
chr12,48075940,48075940,1,-,hg38,79,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-48075940,1,0.020116676725005028,TRUE,SENP1,-,FALSE,TRUE,0,CCNT1,612516,-,ETV6,36180537,+,377459,0.020929425447532048,4971,yes,SENP1 *,"SENP1 *
chr12-48075940"
chr12,49411037,49411037,1,-,hg38,319,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-49411037,1,0.020116676725005028,TRUE,SPATS2,+,FALSE,FALSE,0,FMNL3,226902,-,ETV6,37515634,+,377459,0.08451249009826232,4971,yes,SPATS2 *,"SPATS2 *
chr12-49411037"
chr12,49897226,49897226,1,-,hg38,46,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-49897226,1,0.020116676725005028,TRUE,FAIM2,-,FALSE,TRUE,0,FMNL3,-189811,-,ETV6,38001823,+,377459,0.012186754058056637,4971,yes,FAIM2 *,"FAIM2 *
chr12-49897226"
chr12,50438043,50438043,1,-,hg38,79,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-50438043,1,0.020116676725005028,TRUE,LARP4,+,FALSE,FALSE,0,ATF1,-325961,+,ETV6,38542640,+,377459,0.020929425447532048,4971,yes,LARP4 *,"LARP4 *
chr12-50438043"
chr12,50452109,50452109,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-50452109,1,0.020116676725005028,TRUE,LARP4,+,FALSE,FALSE,-0,ATF1,-311895,+,ETV6,38556706,+,377459,7.947883081341285e-4,4971,yes,LARP4 *,"LARP4 *
chr12-50452109"
chr12,50596236,50596236,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-50596236,1,0.020116676725005028,TRUE,DIP2B,+,FALSE,FALSE,0,ATF1,-167768,+,ETV6,38700833,+,377459,7.947883081341285e-4,4971,yes,DIP2B *,"DIP2B *
chr12-50596236"
chr12,50660484,50660484,1,-,hg38,7,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-50660484,1,0.020116676725005028,TRUE,DIP2B,+,FALSE,FALSE,-0,ATF1,-103520,+,ETV6,38765081,+,377459,0.0018545060523129666,4971,yes,DIP2B *,"DIP2B *
chr12-50660484"
chr12,50665815,50665815,1,-,hg38,48,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr12-50665815,2,0.040233353450010056,TRUE,DIP2B,+,FALSE,FALSE,-0,ATF1,-98189,+,ETV6,38770412,+,377459,0.012716612930146056,4971,yes,DIP2B *,"DIP2B *
chr12-50665815"
